Date,Time,Average,Peak
8/09/2015,9:16:53,28.267131,29.411277
8/09/2015,9:16:54,33.69679,33.699416
8/09/2015,9:16:54,27.564395,27.980939
8/09/2015,9:16:54,30.778148,31.445865
8/09/2015,9:16:54,25.761141,27.508355
8/09/2015,9:16:54,27.656521,28.268669
8/09/2015,9:16:54,25.869968,25.872611
8/09/2015,9:16:54,25.381545,29.511169
8/09/2015,9:16:54,25.600424,25.933234
8/09/2015,9:16:55,24.36367,26.803972
8/09/2015,9:16:55,27.528202,27.72004
8/09/2015,9:16:55,24.24301,26.131897
8/09/2015,9:16:55,26.435756,28.891403
8/09/2015,9:16:55,22.906404,27.360003
8/09/2015,9:16:55,25.900744,27.037787
8/09/2015,9:16:55,17.414416,26.831543
8/09/2015,9:16:55,22.084814,23.282555
8/09/2015,9:16:55,22.039028,24.735377
8/09/2015,9:16:56,26.512867,28.014718
8/09/2015,9:16:56,26.375419,29.497091
8/09/2015,9:16:56,23.271028,23.766517
8/09/2015,9:16:56,24.335758,26.633507
8/09/2015,9:16:56,22.159381,27.172529
8/09/2015,9:16:56,26.103319,26.259107
8/09/2015,9:16:56,22.576887,27.240453
8/09/2015,9:16:56,23.671826,26.806527
8/09/2015,9:16:57,22.769947,23.007373
8/09/2015,9:16:57,22.954935,23.742263
8/09/2015,9:16:57,24.475457,25.494524
8/09/2015,9:16:57,23.681743,25.556037
8/09/2015,9:16:57,26.24859,27.395629
8/09/2015,9:16:57,24.662856,25.725891
8/09/2015,9:16:57,24.882819,24.882819
8/09/2015,9:16:57,21.168109,24.104285
8/09/2015,9:16:57,25.921155,26.474425
8/09/2015,9:16:58,27.488188,27.505817
8/09/2015,9:16:58,25.039069,28.53699
8/09/2015,9:16:58,24.105656,27.168096
8/09/2015,9:16:58,24.212405,26.040953
8/09/2015,9:16:58,28.677993,28.677993
8/09/2015,9:16:58,25.379894,26.434073
8/09/2015,9:16:58,27.09293,27.128751
8/09/2015,9:16:58,27.122218,27.791484
8/09/2015,9:16:58,32.050146,32.359476
8/09/2015,9:16:59,26.390041,29.237941
8/09/2015,9:16:59,25.683293,26.599357
8/09/2015,9:16:59,25.703237,25.703237
8/09/2015,9:16:59,28.067471,28.606052
8/09/2015,9:16:59,30.011235,30.40321
8/09/2015,9:16:59,25.862964,30.195063
8/09/2015,9:16:59,30.598574,32.458578
8/09/2015,9:16:59,25.12503,26.737473
8/09/2015,9:17:00,31.895563,31.895563
8/09/2015,9:17:00,26.849102,30.166636
8/09/2015,9:17:00,27.690869,31.144042
8/09/2015,9:17:00,30.926295,32.10976
8/09/2015,9:17:00,33.266417,33.266417
8/09/2015,9:17:00,31.571734,35.467025
8/09/2015,9:17:00,27.005292,29.852103
8/09/2015,9:17:00,24.996711,27.985676
8/09/2015,9:17:00,25.635883,26.466692
8/09/2015,9:17:01,26.663349,27.075442
8/09/2015,9:17:01,23.585472,26.864193
8/09/2015,9:17:01,31.017617,31.017617
8/09/2015,9:17:01,29.932877,30.100668
8/09/2015,9:17:01,25.906542,29.775832
8/09/2015,9:17:01,24.170188,26.918381
8/09/2015,9:17:01,26.028953,28.755757
8/09/2015,9:17:01,28.598997,29.489133
8/09/2015,9:17:01,24.98944,26.888815
8/09/2015,9:17:02,25.930347,26.364899
8/09/2015,9:17:02,24.473456,24.997691
8/09/2015,9:17:02,21.927438,25.071868
8/09/2015,9:17:02,22.994889,25.620108
8/09/2015,9:17:02,27.21815,27.21815
8/09/2015,9:17:02,27.456897,28.441455
8/09/2015,9:17:02,27.834264,27.834264
8/09/2015,9:17:02,26.698387,28.075177
8/09/2015,9:17:02,25.167461,30.846108
8/09/2015,9:17:03,29.209274,29.507985
8/09/2015,9:17:03,23.548546,28.766427
8/09/2015,9:17:03,28.791953,29.083114
8/09/2015,9:17:03,29.291863,29.544201
8/09/2015,9:17:03,30.073863,31.445398
8/09/2015,9:17:03,27.643296,30.280305
8/09/2015,9:17:03,30.137646,31.357573
8/09/2015,9:17:03,28.848426,34.839851
8/09/2015,9:17:03,28.663165,31.420937
8/09/2015,9:17:04,26.649732,27.255329
8/09/2015,9:17:04,28.431387,29.555651
8/09/2015,9:17:04,27.447882,31.675589
8/09/2015,9:17:04,26.323372,29.195386
8/09/2015,9:17:04,24.566756,30.316163
8/09/2015,9:17:04,26.568558,29.95269
8/09/2015,9:17:04,27.626448,28.304128
8/09/2015,9:17:04,25.65703,30.471423
8/09/2015,9:17:04,30.469409,31.08977
8/09/2015,9:17:04,27.534906,27.696765
8/09/2015,9:17:05,28.720452,31.435714
8/09/2015,9:17:05,21.257237,29.295452
8/09/2015,9:17:05,25.474266,25.779546
8/09/2015,9:17:05,22.162096,27.860027
8/09/2015,9:17:05,29.153957,29.160807
8/09/2015,9:17:05,25.539331,29.622326
8/09/2015,9:17:05,28.617403,30.289574
8/09/2015,9:17:05,25.496092,26.337025
8/09/2015,9:17:06,24.504988,27.083128
8/09/2015,9:17:06,25.298746,25.298746
8/09/2015,9:17:06,24.864135,25.037682
8/09/2015,9:17:06,24.743078,25.720432
8/09/2015,9:17:06,29.270667,29.376801
8/09/2015,9:17:06,23.444423,27.15079
8/09/2015,9:17:06,27.96427,28.118004
8/09/2015,9:17:06,24.69932,29.013137
8/09/2015,9:17:07,31.190449,31.190449
8/09/2015,9:17:07,38.589653,38.980635
8/09/2015,9:17:07,34.979221,36.030678
8/09/2015,9:17:07,30.746351,32.485525
8/09/2015,9:17:07,28.251962,30.693675
8/09/2015,9:17:07,33.79173,34.214442
8/09/2015,9:17:07,29.315783,33.201717
8/09/2015,9:17:07,26.362121,34.226473
8/09/2015,9:17:07,34.442138,34.442138
8/09/2015,9:17:08,27.892467,36.393037
8/09/2015,9:17:08,26.586094,28.027449
8/09/2015,9:17:08,26.618408,27.900995
8/09/2015,9:17:08,26.258133,27.769415
8/09/2015,9:17:08,25.982232,28.688598
8/09/2015,9:17:08,21.357554,27.137707
8/09/2015,9:17:08,24.9434,24.9434
8/09/2015,9:17:08,27.49111,27.657997
8/09/2015,9:17:09,28.435982,29.415763
8/09/2015,9:17:09,28.930332,29.263921
8/09/2015,9:17:09,32.435261,32.436004
8/09/2015,9:17:09,26.282618,33.647249
8/09/2015,9:17:09,25.96668,26.667388
8/09/2015,9:17:09,23.361878,26.030456
8/09/2015,9:17:09,26.112143,27.469808
8/09/2015,9:17:09,27.759793,30.909083
8/09/2015,9:17:09,28.167429,28.276456
8/09/2015,9:17:10,26.534747,27.359009
8/09/2015,9:17:10,25.484773,25.484773
8/09/2015,9:17:10,25.319625,25.488067
8/09/2015,9:17:10,25.082328,27.909274
8/09/2015,9:17:10,26.033625,27.45566
8/09/2015,9:17:10,22.809812,27.199252
8/09/2015,9:17:10,21.774526,22.406093
8/09/2015,9:17:10,21.981219,26.472882
8/09/2015,9:17:11,20.176646,22.303604
8/09/2015,9:17:11,20.962116,22.631119
8/09/2015,9:17:11,23.278723,24.041294
8/09/2015,9:17:11,21.500024,26.034256
8/09/2015,9:17:11,24.198123,24.198123
8/09/2015,9:17:11,25.115936,25.138871
8/09/2015,9:17:11,22.10631,23.472532
8/09/2015,9:17:11,20.976874,25.201146
8/09/2015,9:17:11,22.557274,24.873299
8/09/2015,9:17:12,25.601832,26.240698
8/09/2015,9:17:12,24.7088,25.538758
8/09/2015,9:17:12,27.535291,28.233336
8/09/2015,9:17:12,24.011552,27.093564
8/09/2015,9:17:12,26.385307,26.633513
8/09/2015,9:17:12,23.200845,24.833355
8/09/2015,9:17:12,24.931268,26.622561
8/09/2015,9:17:12,27.108316,28.619695
8/09/2015,9:17:12,25.90584,27.361917
8/09/2015,9:17:13,19.868113,21.036537
8/09/2015,9:17:13,22.610714,23.507346
8/09/2015,9:17:13,29.442846,29.622791
8/09/2015,9:17:13,29.620705,33.425122
8/09/2015,9:17:13,34.514438,34.514438
8/09/2015,9:17:13,34.070122,34.727911
8/09/2015,9:17:13,31.686815,34.251528
8/09/2015,9:17:13,20.13686,26.140559
8/09/2015,9:17:14,21.686949,26.177068
8/09/2015,9:17:14,24.166642,24.166642
8/09/2015,9:17:14,29.38799,29.38799
8/09/2015,9:17:14,33.005556,33.119452
8/09/2015,9:17:14,31.339095,32.938872
8/09/2015,9:17:14,32.125858,32.539755
8/09/2015,9:17:14,30.556089,33.782831
8/09/2015,9:17:14,28.444298,29.541628
8/09/2015,9:17:14,35.530952,35.818283
8/09/2015,9:17:15,31.719496,32.15216
8/09/2015,9:17:15,33.614972,34.049387
8/09/2015,9:17:15,36.326609,38.06569
8/09/2015,9:17:15,29.962433,33.182295
8/09/2015,9:17:15,38.545473,38.55551
8/09/2015,9:17:15,31.730168,38.050633
8/09/2015,9:17:15,27.693509,32.313462
8/09/2015,9:17:15,32.263129,38.260581
8/09/2015,9:17:15,28.661493,33.0377
8/09/2015,9:17:15,34.640418,34.759929
8/09/2015,9:17:16,31.639677,35.357331
8/09/2015,9:17:16,37.172678,37.240841
8/09/2015,9:17:16,35.729291,35.930036
8/09/2015,9:17:16,23.996844,35.178658
8/09/2015,9:17:16,30.151742,39.092918
8/09/2015,9:17:20,37.665066,59.85404
8/09/2015,9:17:20,14.526333,21.372958
8/09/2015,9:17:20,16.23782,16.23782
8/09/2015,9:17:20,17.148285,17.148285
8/09/2015,9:17:20,18.397332,19.249034
8/09/2015,9:17:20,15.840306,16.696587
8/09/2015,9:17:21,14.834108,17.164218
8/09/2015,9:17:21,17.757015,17.9813
8/09/2015,9:17:21,19.456364,19.582298
8/09/2015,9:16:26,48.822331,48.898521
8/09/2015,9:16:26,49.482887,50.217836
8/09/2015,9:16:26,50.096403,50.376939
8/09/2015,9:16:26,47.542481,49.641128
8/09/2015,9:16:26,47.232608,47.484214
8/09/2015,9:16:26,48.178249,48.287364
8/09/2015,9:16:26,48.539295,48.63994
8/09/2015,9:16:26,47.714084,48.383648
8/09/2015,9:16:26,48.792272,48.914845
8/09/2015,9:16:27,47.73769,47.787228
8/09/2015,9:16:27,47.513905,48.143476
8/09/2015,9:16:27,47.373872,48.708674
8/09/2015,9:16:27,48.156144,48.57478
8/09/2015,9:16:27,47.800475,47.852454
8/09/2015,9:16:27,46.97243,48.97587
8/09/2015,9:16:27,47.940434,48.086801
8/09/2015,9:16:27,48.542881,49.074029
8/09/2015,9:16:27,47.431586,47.882546
8/09/2015,9:16:28,47.698245,48.491142
8/09/2015,9:16:28,48.48732,48.91678
8/09/2015,9:16:28,48.057342,49.100327
8/09/2015,9:16:28,48.592551,48.717746
8/09/2015,9:16:28,47.877049,49.286946
8/09/2015,9:16:28,48.43312,48.624197
8/09/2015,9:16:28,48.62015,48.650952
8/09/2015,9:16:28,48.309216,48.996503
8/09/2015,9:16:28,47.49118,49.746529
8/09/2015,9:16:29,47.894533,47.942778
8/09/2015,9:16:29,48.974312,48.99183
8/09/2015,9:16:29,48.641219,49.394698
8/09/2015,9:16:29,48.613019,48.637801
8/09/2015,9:16:29,48.479778,48.519266
8/09/2015,9:16:29,47.763081,48.258127
8/09/2015,9:16:29,49.114048,49.171643
8/09/2015,9:16:29,47.861896,48.980397
8/09/2015,9:16:29,47.685244,49.641833
8/09/2015,9:16:30,48.5349,49.19502
8/09/2015,9:16:30,48.433986,49.97468
8/09/2015,9:16:30,48.68139,48.937594
8/09/2015,9:16:30,49.22214,49.752109
8/09/2015,9:16:30,49.174477,49.174477
8/09/2015,9:16:30,48.162732,49.087033
8/09/2015,9:16:30,48.790408,49.396322
8/09/2015,9:16:30,50.210599,50.210599
8/09/2015,9:16:30,47.325987,50.220726
8/09/2015,9:16:31,48.339995,48.481896
8/09/2015,9:16:31,46.999238,48.337078
8/09/2015,9:16:31,47.15888,48.575443
8/09/2015,9:16:31,50.012321,50.065087
8/09/2015,9:16:31,46.70615,49.005987
8/09/2015,9:16:31,47.692284,48.538194
8/09/2015,9:16:31,48.203126,48.939529
8/09/2015,9:16:31,50.626234,50.991845
8/09/2015,9:16:31,50.247898,50.433013
8/09/2015,9:16:32,49.385311,50.285246
8/09/2015,9:16:32,48.406279,49.902395
8/09/2015,9:16:32,47.323079,47.55196
8/09/2015,9:16:32,47.6445,47.968818
8/09/2015,9:16:32,46.884286,47.033437
8/09/2015,9:16:32,47.296285,47.366215
8/09/2015,9:16:32,49.8917,50.060902
8/09/2015,9:16:32,50.937461,51.00573
8/09/2015,9:16:33,48.503995,49.706376
8/09/2015,9:16:33,49.214637,49.521373
8/09/2015,9:16:33,49.086819,49.38952
8/09/2015,9:16:33,49.175572,49.195989
8/09/2015,9:16:33,50.72864,50.812441
8/09/2015,9:16:33,51.002624,51.002624
8/09/2015,9:16:33,47.446406,50.64524
8/09/2015,9:16:33,48.691324,48.748963
8/09/2015,9:16:33,49.416837,49.416837
8/09/2015,9:16:34,49.1422,49.295793
8/09/2015,9:16:34,49.786551,50.81233
8/09/2015,9:16:34,48.755142,48.810541
8/09/2015,9:16:34,46.634947,48.26991
8/09/2015,9:16:34,47.930349,48.008076
8/09/2015,9:16:34,47.398425,47.417813
8/09/2015,9:16:34,50.097129,50.518587
8/09/2015,9:16:34,50.36673,50.524231
8/09/2015,9:16:34,50.248236,50.248236
8/09/2015,9:16:35,50.794955,51.184944
8/09/2015,9:16:35,50.37575,50.785651
8/09/2015,9:16:35,47.098542,49.485056
8/09/2015,9:16:35,47.704736,48.648981
8/09/2015,9:16:35,49.181703,49.181703
8/09/2015,9:16:35,50.320978,50.333746
8/09/2015,9:16:35,50.890644,50.945022
8/09/2015,9:16:35,49.392062,50.664551
8/09/2015,9:16:36,49.70335,50.052537
8/09/2015,9:16:36,50.095149,50.153502
8/09/2015,9:16:36,49.11924,50.19545
8/09/2015,9:16:36,49.783509,49.925695
8/09/2015,9:16:36,49.716435,49.809465
8/09/2015,9:16:36,49.027988,50.290674
8/09/2015,9:16:36,48.947221,49.788904
8/09/2015,9:16:36,49.320152,49.514714
8/09/2015,9:16:36,50.671421,51.238624
8/09/2015,9:16:36,50.815824,50.815824
8/09/2015,9:16:37,51.340522,51.48826
8/09/2015,9:16:37,51.078764,51.31965
8/09/2015,9:16:37,48.673418,49.581779
8/09/2015,9:16:37,48.504268,48.932777
8/09/2015,9:16:37,46.752007,47.402564
8/09/2015,9:16:37,47.723818,47.776319
8/09/2015,9:16:37,47.607786,47.648873
8/09/2015,9:16:37,47.325955,48.44638
8/09/2015,9:16:37,48.273772,48.28137
8/09/2015,9:16:38,47.693055,48.513291
8/09/2015,9:16:38,47.626638,47.822095
8/09/2015,9:16:38,48.013491,48.228362
8/09/2015,9:16:38,48.153174,48.629985
8/09/2015,9:16:38,48.751108,48.812464
8/09/2015,9:16:38,48.689437,48.854696
8/09/2015,9:16:38,48.621397,48.695042
8/09/2015,9:16:38,48.552972,49.286418
8/09/2015,9:16:38,47.751998,48.620357
8/09/2015,9:16:39,48.434505,48.502409
8/09/2015,9:16:39,47.193345,48.99076
8/09/2015,9:16:39,47.714714,48.122564
8/09/2015,9:16:39,47.020843,48.384415
8/09/2015,9:16:39,48.094679,48.107515
8/09/2015,9:16:39,48.134124,48.40373
8/09/2015,9:16:39,48.202464,48.566154
8/09/2015,9:16:39,47.846223,48.083302
8/09/2015,9:16:40,48.051449,48.051449
8/09/2015,9:16:40,49.009666,49.009666
8/09/2015,9:16:40,46.333078,47.376178
8/09/2015,9:16:40,46.663833,47.963651
8/09/2015,9:16:40,46.936514,47.608784
8/09/2015,9:16:40,47.936109,47.936109
8/09/2015,9:16:40,47.435371,47.936712
8/09/2015,9:16:40,47.335795,47.509636
8/09/2015,9:16:41,48.822855,48.988754
8/09/2015,9:16:41,47.328704,48.251357
8/09/2015,9:16:41,47.141087,48.102956
8/09/2015,9:16:41,48.315937,49.225775
8/09/2015,9:16:41,48.667714,48.667714
8/09/2015,9:16:41,46.300533,48.341799
8/09/2015,9:16:41,48.152764,48.255878
8/09/2015,9:16:41,47.291835,47.448287
8/09/2015,9:16:41,47.101803,47.849644
8/09/2015,9:16:42,48.032109,48.125026
8/09/2015,9:16:42,49.189302,49.537649
8/09/2015,9:16:42,48.943649,49.227454
8/09/2015,9:16:42,47.995417,48.915192
8/09/2015,9:16:42,47.78391,47.954461
8/09/2015,9:16:42,46.467079,48.055813
8/09/2015,9:16:42,41.86044,46.426821
8/09/2015,9:16:42,38.395144,38.870765
8/09/2015,9:16:42,30.608083,33.230651
8/09/2015,9:16:43,27.102799,28.458843
8/09/2015,9:16:43,27.482289,27.809708
8/09/2015,9:16:43,26.841701,29.52
8/09/2015,9:16:43,27.021103,28.119671
8/09/2015,9:16:43,21.892667,22.178346
8/09/2015,9:16:43,24.81177,26.086477
8/09/2015,9:16:43,27.892335,28.057188
8/09/2015,9:16:43,33.836882,33.836882
8/09/2015,9:16:43,38.222952,38.655758
8/09/2015,9:16:44,33.211911,36.55121
8/09/2015,9:16:44,28.017198,35.196082
8/09/2015,9:16:44,30.737453,31.815998
8/09/2015,9:16:44,22.706743,29.097031
8/09/2015,9:16:44,31.5273,31.5273
8/09/2015,9:16:44,25.702117,31.040991
8/09/2015,9:16:44,26.313776,29.94362
8/09/2015,9:16:44,28.533239,28.958822
8/09/2015,9:16:44,34.001011,34.001011
8/09/2015,9:16:45,29.690011,34.292454
8/09/2015,9:16:45,29.32158,31.668141
8/09/2015,9:16:45,25.201693,26.185526
8/09/2015,9:16:45,25.039486,27.21732
8/09/2015,9:16:45,22.666059,27.875648
8/09/2015,9:16:45,19.948067,26.933317
8/09/2015,9:16:45,23.959509,24.080182
8/09/2015,9:16:45,21.001518,25.276879
8/09/2015,9:16:45,18.573925,22.32686
8/09/2015,9:16:46,19.558518,24.485794
8/09/2015,9:16:46,24.186944,24.515079
8/09/2015,9:16:46,28.534335,28.848355
8/09/2015,9:16:46,31.659516,32.204466
8/09/2015,9:16:46,27.755127,27.991946
8/09/2015,9:16:46,29.988344,29.993325
8/09/2015,9:16:46,33.328635,33.328635
8/09/2015,9:16:46,29.368467,31.915209
8/09/2015,9:16:47,29.351639,29.813182
8/09/2015,9:16:47,28.658066,31.6317
8/09/2015,9:16:47,36.565022,36.565022
8/09/2015,9:16:47,28.449048,37.007232
8/09/2015,9:16:47,33.554897,33.554897
8/09/2015,9:16:47,33.434825,36.474845
8/09/2015,9:16:47,40.917297,41.076722
8/09/2015,9:16:47,40.315718,40.934247
8/09/2015,9:16:47,37.563626,38.442381
8/09/2015,9:16:48,37.048247,38.298846
8/09/2015,9:16:48,40.727645,41.7191
8/09/2015,9:16:48,41.748289,42.529214
8/09/2015,9:16:48,43.430698,43.910139
8/09/2015,9:16:48,40.419625,43.596835
8/09/2015,9:16:48,41.569959,43.51615
8/09/2015,9:16:48,38.550418,40.881632
8/09/2015,9:16:48,37.125962,38.664156
8/09/2015,9:16:48,37.621321,39.032691
8/09/2015,9:16:49,35.030622,40.251903
8/09/2015,9:16:49,37.20982,37.211938
8/09/2015,9:16:49,35.496796,35.496796
8/09/2015,9:16:49,36.512768,36.957492
8/09/2015,9:16:49,34.300985,38.163208
8/09/2015,9:16:49,31.271341,32.3641
8/09/2015,9:16:49,36.260855,36.260855
8/09/2015,9:16:49,36.236322,37.492153
8/09/2015,9:16:49,30.241936,36.286959
8/09/2015,9:16:50,31.200625,32.85754
8/09/2015,9:16:50,31.005198,32.162999
8/09/2015,9:16:50,32.131789,33.303547
8/09/2015,9:16:50,30.684682,33.780108
8/09/2015,9:16:50,29.732505,31.005863
8/09/2015,9:16:50,26.556379,32.264766
8/09/2015,9:16:50,32.615102,32.776981
8/09/2015,9:16:50,28.804637,32.213499
8/09/2015,9:16:50,27.044028,29.329734
8/09/2015,9:16:51,30.192767,30.94355
8/09/2015,9:16:51,28.387184,30.961675
8/09/2015,9:16:51,29.550522,29.965285
8/09/2015,9:16:51,29.780961,29.780961
8/09/2015,9:16:51,29.158018,32.230847
8/09/2015,9:16:51,30.298729,30.893143
8/09/2015,9:16:51,28.721096,30.261052
8/09/2015,9:16:51,26.60853,31.641038
8/09/2015,9:16:52,26.561905,28.849141
8/09/2015,9:16:52,23.087889,28.29987
8/09/2015,9:16:52,25.843988,27.052049
8/09/2015,9:16:52,26.438031,26.442143
8/09/2015,9:16:52,20.998935,26.653782
8/09/2015,9:16:52,23.913678,23.913678
8/09/2015,9:16:52,24.166487,24.210022
8/09/2015,9:16:52,21.286296,28.759694
8/09/2015,9:16:52,21.23831,23.424208
8/09/2015,9:16:53,26.63198,26.63198
8/09/2015,9:16:53,22.680372,29.13853
8/09/2015,9:16:53,22.514457,25.103344
8/09/2015,9:16:53,23.856178,26.286457
8/09/2015,9:16:53,28.190412,28.826492
8/09/2015,9:16:53,26.125515,27.986364
8/09/2015,9:16:53,26.997461,28.714441
8/09/2015,9:16:53,32.289375,32.505845
8/09/2015,9:16:53,28.267131,29.411277
8/09/2015,9:16:54,33.69679,33.699416
8/09/2015,9:16:54,27.564395,27.980939
8/09/2015,9:16:54,30.778148,31.445865
8/09/2015,9:16:54,25.761141,27.508355
8/09/2015,9:16:54,27.656521,28.268669
8/09/2015,9:16:54,25.869968,25.872611
8/09/2015,9:16:54,25.381545,29.511169
8/09/2015,9:16:54,25.600424,25.933234
8/09/2015,9:16:55,24.36367,26.803972
8/09/2015,9:16:55,27.528202,27.72004
8/09/2015,9:16:55,24.24301,26.131897
8/09/2015,9:16:55,26.435756,28.891403
8/09/2015,9:16:55,22.906404,27.360003
8/09/2015,9:16:55,25.900744,27.037787
8/09/2015,9:16:55,17.414416,26.831543
8/09/2015,9:16:55,22.084814,23.282555
8/09/2015,9:16:55,22.039028,24.735377
8/09/2015,9:16:56,26.512867,28.014718
8/09/2015,9:16:56,26.375419,29.497091
8/09/2015,9:16:56,23.271028,23.766517
8/09/2015,9:16:56,24.335758,26.633507
8/09/2015,9:16:56,22.159381,27.172529
8/09/2015,9:16:56,26.103319,26.259107
8/09/2015,9:16:56,22.576887,27.240453
8/09/2015,9:16:56,23.671826,26.806527
8/09/2015,9:16:57,22.769947,23.007373
8/09/2015,9:16:57,22.954935,23.742263
8/09/2015,9:16:57,24.475457,25.494524
8/09/2015,9:16:57,23.681743,25.556037
8/09/2015,9:16:57,26.24859,27.395629
8/09/2015,9:16:57,24.662856,25.725891
8/09/2015,9:16:57,24.882819,24.882819
8/09/2015,9:16:57,21.168109,24.104285
8/09/2015,9:16:57,25.921155,26.474425
8/09/2015,9:16:58,27.488188,27.505817
8/09/2015,9:16:58,25.039069,28.53699
8/09/2015,9:16:58,24.105656,27.168096
8/09/2015,9:16:58,24.212405,26.040953
8/09/2015,9:16:58,28.677993,28.677993
8/09/2015,9:16:58,25.379894,26.434073
8/09/2015,9:16:58,27.09293,27.128751
8/09/2015,9:16:58,27.122218,27.791484
8/09/2015,9:16:58,32.050146,32.359476
8/09/2015,9:16:59,26.390041,29.237941
8/09/2015,9:16:59,25.683293,26.599357
8/09/2015,9:16:59,25.703237,25.703237
8/09/2015,9:16:59,28.067471,28.606052
8/09/2015,9:16:59,30.011235,30.40321
8/09/2015,9:16:59,25.862964,30.195063
8/09/2015,9:16:59,30.598574,32.458578
8/09/2015,9:16:59,25.12503,26.737473
8/09/2015,9:17:00,31.895563,31.895563
8/09/2015,9:17:00,26.849102,30.166636
8/09/2015,9:17:00,27.690869,31.144042
8/09/2015,9:17:00,30.926295,32.10976
8/09/2015,9:17:00,33.266417,33.266417
8/09/2015,9:17:00,31.571734,35.467025
8/09/2015,9:17:00,27.005292,29.852103
8/09/2015,9:17:00,24.996711,27.985676
8/09/2015,9:17:00,25.635883,26.466692
8/09/2015,9:17:01,26.663349,27.075442
8/09/2015,9:17:01,23.585472,26.864193
8/09/2015,9:17:01,31.017617,31.017617
8/09/2015,9:17:01,29.932877,30.100668
8/09/2015,9:17:01,25.906542,29.775832
8/09/2015,9:17:01,24.170188,26.918381
8/09/2015,9:17:01,26.028953,28.755757
8/09/2015,9:17:01,28.598997,29.489133
8/09/2015,9:17:01,24.98944,26.888815
8/09/2015,9:17:02,25.930347,26.364899
8/09/2015,9:17:02,24.473456,24.997691
8/09/2015,9:17:02,21.927438,25.071868
8/09/2015,9:17:02,22.994889,25.620108
8/09/2015,9:17:02,27.21815,27.21815
8/09/2015,9:17:02,27.456897,28.441455
8/09/2015,9:17:02,27.834264,27.834264
8/09/2015,9:17:02,26.698387,28.075177
8/09/2015,9:17:02,25.167461,30.846108
8/09/2015,9:17:03,29.209274,29.507985
8/09/2015,9:17:03,23.548546,28.766427
8/09/2015,9:17:03,28.791953,29.083114
8/09/2015,9:17:03,29.291863,29.544201
8/09/2015,9:17:03,30.073863,31.445398
8/09/2015,9:17:03,27.643296,30.280305
8/09/2015,9:17:03,30.137646,31.357573
8/09/2015,9:17:03,28.848426,34.839851
8/09/2015,9:17:03,28.663165,31.420937
8/09/2015,9:17:04,26.649732,27.255329
8/09/2015,9:17:04,28.431387,29.555651
8/09/2015,9:17:04,27.447882,31.675589
8/09/2015,9:17:04,26.323372,29.195386
8/09/2015,9:17:04,24.566756,30.316163
8/09/2015,9:17:04,26.568558,29.95269
8/09/2015,9:17:04,27.626448,28.304128
8/09/2015,9:17:04,25.65703,30.471423
8/09/2015,9:17:04,30.469409,31.08977
8/09/2015,9:17:04,27.534906,27.696765
8/09/2015,9:17:05,28.720452,31.435714
8/09/2015,9:17:05,21.257237,29.295452
8/09/2015,9:17:05,25.474266,25.779546
8/09/2015,9:17:05,22.162096,27.860027
8/09/2015,9:17:05,29.153957,29.160807
8/09/2015,9:17:05,25.539331,29.622326
8/09/2015,9:17:05,28.617403,30.289574
8/09/2015,9:17:05,25.496092,26.337025
8/09/2015,9:17:06,24.504988,27.083128
8/09/2015,9:17:06,25.298746,25.298746
8/09/2015,9:17:06,24.864135,25.037682
8/09/2015,9:17:06,24.743078,25.720432
8/09/2015,9:17:06,29.270667,29.376801
8/09/2015,9:17:06,23.444423,27.15079
8/09/2015,9:17:06,27.96427,28.118004
8/09/2015,9:17:06,24.69932,29.013137
8/09/2015,9:17:07,31.190449,31.190449
8/09/2015,9:17:07,38.589653,38.980635
8/09/2015,9:17:07,34.979221,36.030678
8/09/2015,9:17:07,30.746351,32.485525
8/09/2015,9:17:07,28.251962,30.693675
8/09/2015,9:17:07,33.79173,34.214442
8/09/2015,9:17:07,29.315783,33.201717
8/09/2015,9:17:07,26.362121,34.226473
8/09/2015,9:17:07,34.442138,34.442138
8/09/2015,9:17:08,27.892467,36.393037
8/09/2015,9:17:08,26.586094,28.027449
8/09/2015,9:17:08,26.618408,27.900995
8/09/2015,9:17:08,26.258133,27.769415
8/09/2015,9:17:08,25.982232,28.688598
8/09/2015,9:17:08,21.357554,27.137707
8/09/2015,9:17:08,24.9434,24.9434
8/09/2015,9:17:08,27.49111,27.657997
8/09/2015,9:17:09,28.435982,29.415763
8/09/2015,9:17:09,28.930332,29.263921
8/09/2015,9:17:09,32.435261,32.436004
8/09/2015,9:17:09,26.282618,33.647249
8/09/2015,9:17:09,25.96668,26.667388
8/09/2015,9:17:09,23.361878,26.030456
8/09/2015,9:17:09,26.112143,27.469808
8/09/2015,9:17:09,27.759793,30.909083
8/09/2015,9:17:09,28.167429,28.276456
8/09/2015,9:17:10,26.534747,27.359009
8/09/2015,9:17:10,25.484773,25.484773
8/09/2015,9:17:10,25.319625,25.488067
8/09/2015,9:17:10,25.082328,27.909274
8/09/2015,9:17:10,26.033625,27.45566
8/09/2015,9:17:10,22.809812,27.199252
8/09/2015,9:17:10,21.774526,22.406093
8/09/2015,9:17:10,21.981219,26.472882
8/09/2015,9:17:11,20.176646,22.303604
8/09/2015,9:17:11,20.962116,22.631119
8/09/2015,9:17:11,23.278723,24.041294
8/09/2015,9:17:11,21.500024,26.034256
8/09/2015,9:17:11,24.198123,24.198123
8/09/2015,9:17:11,25.115936,25.138871
8/09/2015,9:17:11,22.10631,23.472532
