Date	Pest	Species	Lifestage	SLS	Fruit	Assessed	Temperature	Efnom	EfpcS	EfpcE	Efpc	CO2	Duration	Rep	Sample	Placement	Unhatched	Live_Hatched	Dead	Moribund	Total
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	6	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	7	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	8	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	9	Within apple		2	0	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	10	Within apple		1	0	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	11	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	12	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	13	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	14	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	15	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	16	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	1.5	1.33	0.92	1.125	15.36	2	4	17	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	2	Within apple		0	3	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	3	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	4	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	5	Within apple		2	0	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	6	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	7	Within apple		2	1	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	8	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	9	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	10	Within apple		1	0	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	11	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	12	Within apple		1	1	1	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	13	Within apple		1	0	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	14	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	15	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	16	Within apple		2	0	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2	2	1.25	1.625	19.85	2	4	17	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	1	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	2	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	3	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	4	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	5	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	6	Within apple		0	3	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	7	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	8	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	9	Within apple		0	2	1	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	10	Within apple		1	0	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	11	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	12	Within apple		0	3	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	13	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	14	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	15	Within apple		2	0	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	2.5	2.6	1.76	2.18	23.72	2	4	16	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	1	Within apple		2	1	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	2	Within apple		0	3	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	3	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	4	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	5	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	6	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	7	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	8	Within apple		1	2	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	9	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	10	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	11	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	12	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	13	Within apple		2	2	0	4
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	14	Within apple		0	1	0	1
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	15	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	16	Within apple		0	2	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	17	Within apple		1	1	0	2
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	18	Within apple		0	3	0	3
10/10/2014	CM	Codling moth	5	CM5	Apples Dose	1	15	3	3.05	1.8	2.425	27.11	2	4	19	Within apple		0	3	0	3
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	1	0.86	0.7	0.78	10.8	2	1			117	3	0	0	120
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	1	0.86	0.63	0.745	9.8	2	2			88	37	0	0	125
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	0.8	0.42	0.61	10	2	1			121	0	0	0	121
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	0.86	0.4	0.63	10.2	2	2			74	2	0	0	76
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	0.85	0.42	0.635	9.2	2	3			105	37	0	0	142
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	1	1.88	1.28	1.58	19.2	3	1			105	36	0	0	141
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	1	1.6	1.15	1.375	19.2	3	2			32	21	0	0	53
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	1	1.72	0.98	1.35	18.8	3	3			166	189	0	0	355
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	1.78	1.14	1.46	19	3	1			111	0	0	0	111
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	1.6	1	1.3	17.2	3	2			39	0	0	0	39
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	2	1.68	1.07	1.375	18.8	3	3			101	63	0	0	164
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	3	2.55	1.66	2.105	27	2	1			198	45	0	0	243
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	3	2.6	1.86	2.23	27.5	2	2			154	0	0	0	154
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	3	2.6	1.76	2.18	27.5	2	3			31	35	0	0	66
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	3	2.7	1.56	2.13	27.5	3	1			136	0	0	0	136
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	3	2.3	1.47	1.885	24.5	3	2			176	0	0	0	176
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	control	0	0	0	0	3	1			39	8	0	0	47
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	control	0	0	0	0	3	2			35	13	0	0	48
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	control	0	0	0	0	3	3			61	6	0	0	67
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	2	1			31	30	0	0	61
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	2	2			117	66	0	0	183
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	2	3			8	42	0	0	50
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	3	1			59	28	0	0	87
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	3	2			52	73	0	0	125
30/04/2015	C.ob  	brownheaded leaf roller	egg	BHLREgg	Kiwifruit	11	5	0	0	0	0	27.5	3	3			34	82	0	0	116
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	1	0.86	0.7	0.78	10.8	2	1			23	16	0	0	39
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	1	0.86	0.63	0.745	9.8	2	2			23	34	0	0	57
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	1	0.8	0.42	0.61	10	3	1			15	42	0	0	57
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	1	0.86	0.4	0.63	10.2	3	2			27	15	0	0	42
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	1	0.85	0.42	0.635	9.2	3	3			28	26	0	0	54
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.88	1.28	1.58	19.2	2	1			90	18	0	0	108
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.6	1.15	1.375	19.2	2	2			77	23	0	0	100
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.72	0.98	1.35	18.8	2	3			57	28	0	0	85
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.78	1.14	1.46	19	3	1			65	10	0	0	75
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.6	1	1.3	17.2	3	2			71	23	0	0	94
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	2	1.68	1.07	1.375	18.8	3	3			29	35	0	0	64
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	3	2.55	1.66	2.105	27	2	1			172	7	0	0	179
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	3	2.6	1.86	2.23	27.5	2	2			96	23	0	0	119
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	3	2.6	1.76	2.18	27.5	2	3			41	5	0	0	46
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	3	2.7	1.56	2.13	27.5	3	1			80	3	0	0	83
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	3	2.3	1.47	1.885	24.5	3	2			98	10	0	0	108
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	control	0	0	0	0	3	1			7	38	0	0	45
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	control	0	0	0	0	3	2			4	11	0	0	15
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	control	0	0	0	0	3	3			21	25	0	0	46
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	2	1			2	33	0	0	35
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	2	2			5	40	0	0	45
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	2	3			4	40	0	0	44
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	3	1			4	20	0	0	24
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	3	2			14	32	0	0	46
30/04/2015	Cit. MB	Citrophilus mealybug 	egg	CMB Egg	Kiwifruit	21	5	0	0	0	0	27.5	3	3			5	34	0	0	39
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	1	0.86	0.7	0.78	10.8	2	1				275	26	0	301
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	1	0.86	0.63	0.745	9.8	2	2				192	22	0	214
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	1	0.8	0.42	0.61	10	3	1				219	34	0	253
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	1	0.86	0.4	0.63	10.2	3	2				291	61	1	353
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	1	0.85	0.42	0.635	9.2	3	3				240	27	0	267
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.88	1.28	1.58	19.2	2	1				231	35	0	266
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.6	1.15	1.375	19.2	2	2				221	37	0	258
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.72	0.98	1.35	18.8	2	3				185	36	0	221
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.78	1.14	1.46	19	3	1				148	266	2	416
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.6	1	1.3	17.2	3	2				63	125	0	188
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.68	1.07	1.375	18.8	3	3				209	66	0	275
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.55	1.66	2.105	27	2	1				31	197	7	235
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.6	1.86	2.23	27.5	2	2				72	161	28	261
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.6	1.76	2.18	27.5	2	3				203	6	0	209
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.7	1.56	2.13	27.5	3	1				10	338	5	353
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.3	1.47	1.885	24.5	3	2				21	202	6	229
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	3	1				259	17	0	276
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	3	2				382	5	0	387
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	3	3				321	10	0	331
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	2	1				147	19	0	166
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	2	2				178	56	0	234
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	2	3				204	26	0	230
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	3	1				301	11	0	312
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	3	2				197	17	0	214
30/04/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	0	0	0	0	27.5	3	3				192	19	0	211
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	2	1.44	1.72	16	2	1				176	40	0	216
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.96	1.38	1.67	16.8	2	2				128	42	0	170
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	2	1.9	1.41	1.655	15.6	2	3				356	26	0	382
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.66	2.05	2.355	21	2	1				154	142	0	296
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.72	2.03	2.375	21.6	2	2				134	168	0	302
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	3	2.69	1.99	2.34	21.4	2	3				173	81	0	254
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	2	1				237	11	0	248
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	2	2				237	8	0	245
29/05/2015	dTSM	diapausing two spotted mites	Adults	dTSM	kiwifruit	4	5	control	0	0	0	0	2	3				267	12	0	279
